District,Year,NDVI,EVI,GNDVI,S2REP,WDBI,Yield (Tonne/Hectare)
Balaghat,2020,0.5598054987383185,2046.112387745433,0.5483539496457115,842.0099409126858,0.3212590466481559,2.71
Balaghat,2021,0.5099352837891712,0.2894930646871401,0.5286755822871821,803.6816544884178,0.3397646290696591,2.05
Balaghat,2022,0.5550289785760806,0.3157686878672266,0.5630865829877221,889.1928573017466,0.3148094932212666,2.15
Barwani,2005,0.2346301855520847,0.1412290711669462,0.3432569303741844,606.2844612008751,0.542872700520124,1.18
Barwani,2006,0.2406151548134751,0.1401701268114682,0.3650827547264723,633.8061034750834,0.5257488890244415,1.94
Barwani,2007,0.259663360176967,0.1505798397254695,0.3665622027750104,628.402197974594,0.5213069378372459,1.51
Barwani,2008,0.2411554868277666,0.1457884700628353,0.3503818557528092,615.1894789551391,0.5410488133933475,2.45
Barwani,2010,0.2856755970031327,0.1671199389964062,0.3824829927085383,566.3566360573227,0.4990660878396042,2.18
Barwani,2011,0.2866602031316012,0.2367305144532932,0.376795528671296,566.9430876096208,0.5312433602825801,3.57
Barwani,2012,0.2456549680782967,0.1530412856408653,0.3550171398224515,624.713945592813,0.5430934351514718,3.02
Barwani,2013,0.2368206599239208,0.1529742192434928,0.3433154431363686,614.6685439602146,0.5471944509460724,2.88
Barwani,2014,0.3247442115446323,0.187549225310498,0.4070452995157029,648.8625780422284,0.4744962381595963,3.12
Barwani,2015,0.3127468085573407,0.1763929916449745,0.3991582637552153,645.6850786431237,0.48091772089053,3.28
Barwani,2016,0.3029109057964069,0.1772923346394133,0.395507154115055,625.009214032989,0.4980498417123833,3.58
Barwani,2017,0.3272708668378546,0.1911508763946614,0.4290074209628728,637.0371679665404,0.4698484846945009,3.55
Barwani,2018,0.3319787249879128,0.1986643381991221,0.4114704294770728,649.9147123150206,0.4742075490942228,3.77
Barwani,2019,0.3036563892307175,0.1839965263891332,0.403193060010415,635.8282860918473,0.4954949462167739,4.11
Barwani,2020,0.3469100485811907,0.2081240808772684,0.4145715276768343,703.1158298285669,0.4735658207004176,4.19
Barwani,2021,0.3473504730802456,0.2028497294488015,0.4076041136243831,653.3983407631362,0.469657200022073,3.85
Barwani,2022,0.3647044869554177,0.2124874026874823,0.430612403113422,639.1325802751757,0.4551774109348323,3.85
Betul,2005,0.3249981374415938,0.2077881947559294,0.3970151331319722,657.803296157099,0.4665957204309467,1.56
Betul,2006,0.4052372474344831,0.229909972370919,0.4815152401695973,651.472144115305,0.396635034206242,1.55
Betul,2007,0.3465506993465334,0.198094866023901,0.4287995872040713,657.8815611639504,0.4309657409907654,1.55
Betul,2008,0.3622122144068171,0.2120570719588979,0.4373405294032412,633.2701518479446,0.4325191379009334,1.59
Betul,2010,0.4246291521045952,0.2474018080164879,0.4913324962503617,728.4988831531552,0.3768931836599817,1.18
Betul,2011,0.3101406478880036,0.206288195449895,0.4070959100494156,638.0809245367257,0.4542133455705707,2.11
Betul,2012,0.3180847396598912,0.1911116252169078,0.4030763854775079,644.528753106383,0.4526615630612083,2.24
Betul,2013,0.3365662616531388,0.1971931077895005,0.4155958804818239,646.407465429107,0.4448692615533255,1.89
Betul,2014,0.409658218243954,0.2281122187299053,0.4626345783665938,669.721365283175,0.3951628336594539,2.47
Betul,2015,0.4305235469855611,0.2328950905594897,0.476355254565951,629.6816126667864,0.3836955136342425,2.47
Betul,2016,0.3734076852701189,0.2100876210258093,0.4422123302874377,638.8171638637252,0.4205350154652849,2.65
Betul,2017,0.4094671446503516,-148108.9408741353,0.4807429413168778,690.0852523681108,0.397300840273022,2.66
Betul,2018,0.403010378171206,0.2290760841134831,0.4736291607158662,699.4140894059437,0.3929237462793132,3.25
Betul,2019,0.3700653642489708,0.220379110626813,0.4523755588335845,658.6656595085861,0.4219970466154507,2.62
Betul,2020,0.4608318027375211,-359240.94330102834,0.4946822928277687,799.3033115633324,0.3720948422018413,3.29
Betul,2021,0.3964810312334448,0.2214906253153449,0.455429425957815,666.1495876568883,0.4039440006671557,2.86
Betul,2022,0.422357003412722,0.2438589352652283,0.4737020242845693,704.6431672066002,0.3949074104731784,2.86
Bhind,2005,0.2995145176555424,0.2228862217030658,0.3591245507580206,672.5443782321064,0.5145778710479866,1.98
Bhind,2006,0.3204600804721736,0.2363775278867169,0.3738940802071375,682.2800354139059,0.5089689052812147,1.85
Bhind,2007,0.2417792718165288,0.1869257971833327,0.3150484650027167,607.0019700265101,0.5533730472495925,1.39
Bhind,2008,0.2496558390942508,0.1832246051962605,0.3177679746876873,690.3425619964057,0.5529871987799037,2.12
Bhind,2010,0.2723020454892464,0.1988272225927616,0.3338567818062282,656.2020698091955,0.536597447926764,2.06
Bhind,2011,0.2687608907212733,0.1815224905850959,0.3526182722682555,582.8860658168661,0.5097964546870507,3.21
Bhind,2012,0.2983724645083232,0.2488727025625766,0.3497567730076322,730.2676258516024,0.5462652249849633,3.78
Bhind,2013,0.3540811538311932,0.2507334915541745,0.3964299729666758,731.688460628531,0.4795293261912312,3.55
Bhind,2014,0.4009259602243848,0.257921025090527,0.4279725490703104,698.2076130323723,0.4388386040659858,3.97
Bhind,2015,0.3726701103986815,0.2536441053470415,0.4107132522408292,715.8312775808824,0.4572360546508801,3.81
Bhind,2016,0.3557045582523936,0.2439883958245312,0.3950338797159021,700.7357012320497,0.4766591562615984,4.01
Bhind,2017,0.376223441384002,0.2567739039562925,0.4170624065942335,704.5006285677059,0.4600473385774928,4.22
Bhind,2018,0.3569613187871051,0.2426967268193884,0.4025505724983468,726.8990911041349,0.4734756019702512,4.22
Bhind,2019,0.3510273402112001,-985954.7299877852,0.3896830906590399,690.2016655276176,0.4905833450965944,3.56
Bhind,2020,0.4840538539445836,0.3351706364638708,0.4708743461079732,909.953717180596,0.4116666313745044,3.98
Bhind,2021,0.3771028951408714,86824.25565768966,0.4138750938115707,734.3350278974052,0.465921812254285,4.84
Bhind,2022,0.4131042797815641,356530.2476494016,0.4353972987718406,769.9748942855114,0.4546614158772368,4.55
Bhopal,2005,0.313449309674096,0.1882780898826614,0.3797991469512528,643.227772733736,0.5005812826167392,1.77
Bhopal,2006,0.3514165093917476,0.2200404376918812,0.412960480186339,657.4768156159821,0.4936673087270984,1.81
Bhopal,2007,0.3179344290822333,0.2243254372127812,0.3768777580438687,661.0229199309617,0.5206147500627814,1.76
Bhopal,2008,0.3263798798580003,0.2075994378827249,0.4033467760284535,634.1097550599146,0.4905071429559419,1.88
Bhopal,2010,0.3950886018204437,0.236829111927303,0.4486710133116715,734.7358249416309,0.4335876117904518,1.69
Bhopal,2011,0.3596618604020271,0.2708930575724691,0.4266233089738533,724.4860768154609,0.4673034165244855,2.69
Bhopal,2012,0.3359840633489047,0.2155893097819977,0.4025592541469961,698.7047327339794,0.4977165257361981,3.01
Bhopal,2013,0.3600325546135015,0.2264841891982982,0.416777056312605,703.6657499626056,0.4907526821887232,3.74
Bhopal,2014,0.3820845991144326,0.2315306280650594,0.415673238240525,709.4761582125824,0.4823926025814611,2.66
Bhopal,2015,0.4048336832997792,0.2454315318316468,0.4358598147961207,696.754977008244,0.4530900420439073,3.0
Bhopal,2016,0.3789338755013021,252064.88249710697,0.4291474565745973,692.2245425471741,0.4773499592601853,3.46
Bhopal,2017,0.397767919382388,0.2439208828004121,0.445443095749594,720.3501675577533,0.4709802161113954,2.92
Bhopal,2018,0.3891810272754439,0.2458210776709335,0.4407942632728159,744.0528522734854,0.4591850316842659,3.43
Bhopal,2019,0.3869044959291879,0.2478377955187399,0.4384629296517786,734.6598615054439,0.4660143992586126,3.02
Bhopal,2020,0.4460721327946351,0.2801953234498667,0.463624791023986,833.2366548573398,0.441897189179576,3.43
Bhopal,2021,0.4034573191531052,0.2491933990599315,0.4351214648870762,753.1642327914202,0.4683445901319376,3.41
Bhopal,2022,0.4384677715663641,0.2755226143667514,0.4650381126867981,789.8057402573696,0.4436751622506963,3.41
Burhanpur,2005,0.2999840978234899,0.1797354392056367,0.3885755954545227,688.7755148582698,0.4855182680419639,2.01
Burhanpur,2006,0.3567097151045102,0.2117472252290869,0.4433044017860469,706.366829177417,0.4401717364412224,2.07
Burhanpur,2007,0.3486990635492727,0.2478452109016781,0.4192263240208275,642.2927008954782,0.4722475690606634,1.92
Burhanpur,2008,0.3135744558944683,0.1907004342528146,0.4052511613216888,655.7764678290888,0.4686853297635878,1.91
Burhanpur,2010,0.3931968718647471,0.236001813940859,0.4595695128164128,587.9274256141357,0.4161743521102072,2.29
Burhanpur,2011,0.3967634945807213,0.2258677734182509,0.4779954218903794,460.3470502085058,0.393442563799942,2.65
Burhanpur,2012,0.3239697452846695,0.202191731781412,0.4116153305814141,670.3712297725035,0.4737629514982933,2.87
Burhanpur,2013,0.3501169221664252,0.2131532361670075,0.4267123806515496,688.9204591290934,0.4498404581594443,2.11
Burhanpur,2014,0.3907877125325327,0.223523070893619,0.4460709672188578,701.8736799963482,0.4125118856996068,3.06
Burhanpur,2015,0.4045363679652218,0.2251760535212275,0.4506032524643054,675.9609355902271,0.4117555317778012,3.5
Burhanpur,2016,0.339737349410489,0.2037830487468472,0.4236253164694809,670.030055714579,0.4595546188652649,3.0
Burhanpur,2017,0.4092144671574795,0.2437814126317924,0.4784660270272672,756.1410275557133,0.4045209435455459,3.5
Burhanpur,2018,0.3898602711650852,0.2375964353359198,0.4568982898391474,772.9956001269918,0.4187288879977535,2.96
Burhanpur,2019,0.3650072496378838,0.2257379710122716,0.4459391570994414,689.4086750870565,0.4434102623149888,3.6
Burhanpur,2020,0.4364247890549612,0.2589342738460248,0.4690711545155995,832.3252064203687,0.40058944619565,5.49
Burhanpur,2021,0.3605285726170266,0.2170299785649984,0.4192447617777584,702.2807337846666,0.4414069887869397,5.13
Burhanpur,2022,0.406738592113014,0.2442249233349502,0.4569215038066147,756.6671477851955,0.4166945462918247,4.63
Chhatarpur,2005,0.3457010514519539,0.219871231873247,0.4121883890270582,600.7165065786988,0.4348763339120462,1.41
Chhatarpur,2006,0.3580084828660655,0.2282416654831949,0.4273180947421169,551.5646655115387,0.4261945182499375,1.17
Chhatarpur,2007,0.3171768028520547,0.2084929779555694,0.4060365519604946,562.4019941345233,0.4422521743545646,1.04
Chhatarpur,2008,0.2553872745497224,0.1773013194506059,0.3614204393273436,572.4007094190644,0.4886390870124127,1.53
Chhatarpur,2010,0.396072452085046,0.2591032118845189,0.4483665357170286,614.270580533494,0.4044675799245042,1.21
Chhatarpur,2011,0.3950433361620115,0.2665726608275136,0.4517927084808795,670.7575245406559,0.4075356265612772,2.52
Chhatarpur,2012,0.3601034755643489,0.241912208511594,0.4247101021251747,629.335127239985,0.4327915604343394,2.47
Chhatarpur,2013,0.3201586147678344,0.2100596373161226,0.4055118029250983,558.3496511544377,0.4465200036773072,2.26
Chhatarpur,2014,0.4282142216261438,0.2583419481697506,0.4659585367688534,635.6445359441187,0.3916559632032631,2.21
Chhatarpur,2015,0.3872258984174597,0.2356913181088341,0.4413827344049542,621.0929022327512,0.4052120226311187,1.83
Chhatarpur,2016,0.304332241325597,0.190401466916017,0.3931746168664853,584.2898956198508,0.4449592240969531,2.85
Chhatarpur,2017,0.3879195915787822,0.2455331953309768,0.449694187768385,680.0510698844653,0.417489021436713,2.42
Chhatarpur,2018,0.3248233344014873,317347.4056493877,0.4088891751318191,638.4895375917779,0.4494236537437389,2.92
Chhatarpur,2019,0.3701686464073362,0.2384417539858794,0.4405350694629862,637.7310895231939,0.4266717871022246,2.66
Chhatarpur,2020,0.4269394401654798,0.2731053871108416,0.4567978863186209,782.783946272906,0.4073175142660551,2.58
Chhatarpur,2021,0.3979333743309598,0.251983180572768,0.4482817323610327,691.1039198985014,0.4136557462846333,3.1
Chhatarpur,2022,0.4080969913752117,0.2613267684345335,0.457288058827098,699.1238959204795,0.411014609909545,2.71
Chhindwara,2005,0.3394410206442401,0.1948537776188676,0.4192585426237268,589.257304056713,0.437147907685831,1.52
Chhindwara,2006,0.4202867633308756,0.2393014901345012,0.4891862335602968,629.5772884518797,0.3921841730228527,1.88
Chhindwara,2007,0.3643982866005884,0.2310138320099052,0.4334252107214595,644.2157046428333,0.4339740041733341,2.02
Chhindwara,2008,0.3487406421550253,0.2158002151218862,0.4293943325084278,606.9687073557762,0.4433279761101432,2.12
Chhindwara,2010,0.4611095337221513,0.2639877711560698,0.520066409111636,718.4402358189631,0.3573155016630395,3.4
Chhindwara,2011,0.3587961285900428,0.2208934843750705,0.4388820184800518,555.7059949512301,0.4237106202961018,2.2
Chhindwara,2012,0.3527077370564473,0.2168574919466177,0.4280505412183062,625.3709117822953,0.4355950827562134,3.17
Chhindwara,2013,0.3562570757801919,0.2175861220054649,0.4277746221632142,665.331647075154,0.4348798862702013,2.28
Chhindwara,2014,0.4397635422571475,0.2443330605815464,0.4844859365702639,666.4589479770008,0.3832483543100977,2.94
Chhindwara,2015,0.4315647982368336,192375.9219425086,0.4804943546910852,643.4439699030585,0.3843219739231537,3.85
Chhindwara,2016,0.3860874796022098,3262474.28471674,0.4477757659648233,652.4420282730299,0.4180662505115609,3.23
Chhindwara,2017,0.4116397494675288,-365507.9785049369,0.4840363218166426,684.8186441489653,0.4015763355869042,3.42
Chhindwara,2018,0.4056867005833917,-156532.53581460082,0.4747826293939104,679.6112738881079,0.397628280718003,3.53
Chhindwara,2019,0.3886197344112548,-1589501.7846111788,0.4603284043399508,658.4619884369621,0.4139628813030467,5.45
Chhindwara,2020,0.4706572777967101,75546.11935553313,0.5024260454308768,751.4467043466287,0.3681071164895233,5.28
Chhindwara,2021,0.4059263058477575,0.2463995014340594,0.4630002571140449,676.2436342376697,0.414754857573805,4.6
Chhindwara,2022,0.4479986833304116,0.2692959743355987,0.4870210090132065,734.9976717214344,0.3917037320400361,4.5
Damoh,2005,0.3232069210912955,0.1959967336552134,0.4028672424175911,585.1799482985656,0.4327218529030956,1.49
Damoh,2006,0.367344204772275,0.2226555369629285,0.4436074572893974,528.7880407126089,0.4075619135699548,1.27
Damoh,2007,0.3411611310044636,0.2126148381446742,0.4221704359322665,560.7414275005415,0.420086273903766,1.58
Damoh,2008,0.2998682697888113,0.1972789875415402,0.3918125830503682,606.8857672437723,0.4533709528645684,1.97
Damoh,2010,0.4156654810131888,0.2585670611903554,0.4710306944796112,659.5469249211509,0.3787359737525471,2.39
Damoh,2011,0.3583165263802115,0.2477630231188596,0.4177796116930575,713.5175463233252,0.4353220493679428,1.64
Damoh,2012,0.3415612121307382,0.2207309198297203,0.4197996414625756,630.7752369001864,0.4260052430624248,2.04
Damoh,2013,0.3015746043400129,-960246.3243348672,0.3893825553065927,568.1004191806626,0.4588535079651922,1.85
Damoh,2014,0.4175371744665169,0.2456470576234333,0.4634956450615155,629.4611189789838,0.3800398098300909,2.16
Damoh,2015,0.374450093222119,0.2274872152576971,0.4314677626607429,605.9173078391723,0.4084351840489374,2.01
Damoh,2016,0.3398541786334604,0.2220347356607389,0.414974958401058,627.3578381402407,0.4353872236705646,3.51
Damoh,2017,0.3779143554768995,0.2353864748675144,0.4512824531530739,644.7495092748329,0.4057953747063553,3.5
Damoh,2018,0.3685785327967369,0.2363709426444583,0.4441508911783556,681.4020228256611,0.4124575552685299,2.56
Damoh,2019,0.38023845254839,0.2400619473810073,0.4568705046817856,672.3905782412412,0.4058234502223007,2.44
Damoh,2020,0.4100136079077224,0.2583808497756135,0.4532504115582808,751.6153739955247,0.4002270951215693,2.77
Damoh,2021,0.3679277113188512,1905394.968293692,0.4233081821058483,691.5827082619817,0.4534983383710334,3.01
Damoh,2022,0.3772880062334864,0.2536176749943371,0.4372533656957252,679.321952562272,0.4259489856297676,3.01
Datia,2005,0.3042992157798419,0.2072407954817282,0.3687049388842063,633.185489808681,0.4883295710865702,2.16
Datia,2006,0.345860021713937,0.2430781654867345,0.3980212911644777,695.5716833432895,0.4717467862926739,1.74
Datia,2007,0.2500396337926038,0.1872381973367097,0.3253885389714223,637.8295992540334,0.5309313655864281,1.72
Datia,2008,0.2683223597533091,0.1835947386950898,0.3410830052772405,637.7013978141163,0.5167501580518242,1.95
Datia,2010,0.3025379452893628,0.2090417614074865,0.3700221562797798,654.274625286166,0.4898300439523066,2.0
Datia,2011,0.3003587011793085,0.1986513282439666,0.3817288506003854,600.0280516581829,0.4781410531375573,2.58
Datia,2012,0.3490496002464921,0.2544340786874756,0.3954442438329607,740.318296698831,0.478867680461437,2.98
Datia,2013,0.3710641692816208,0.2506780186520756,0.4180675804014818,737.072556580943,0.4481831205243725,3.0
Datia,2014,0.4067975133515767,0.2590486025075403,0.4367698692267187,692.4406353188823,0.4244431363308648,2.63
Datia,2015,0.3845508960259216,0.253737443118558,0.4235033210715347,725.9120611425805,0.4369826767121155,2.97
Datia,2016,0.388586468835632,0.2527099616102053,0.423300757314764,705.4925185911102,0.4403261564836083,3.38
Datia,2017,0.3880126152930442,0.2564664578561962,0.4338112451343552,721.0406026033155,0.4349351155810811,3.3
Datia,2018,0.3801830094359246,0.2494378887364638,0.4280925275693322,741.8705937992111,0.4417644984556087,3.32
Datia,2019,0.35539582775969,0.2397110798941585,0.3997442829501935,698.5095824066448,0.4745012723360788,3.41
Datia,2020,0.5051423991769898,0.3339545622743715,0.4910332025107589,946.6454543323582,0.3802028992551182,3.38
Datia,2021,0.3959046899169756,0.2604452946012978,0.4358213467118234,744.255594981093,0.4352835187576904,3.61
Datia,2022,0.4529484586045016,0.3117465477394568,0.470938713645511,790.7327444486015,0.4140792956721518,3.62
Dewas,2005,0.3499453932993109,0.2073215472054365,0.4210445942174338,678.269146777853,0.44401666986784,2.05
Dewas,2006,0.3431031832553031,0.2195164216327413,0.4218976303693377,618.0765367391572,0.4606508196889402,2.58
Dewas,2007,0.3623466959941948,0.2119863570927708,0.4302810489628328,682.6131422551298,0.4420303098896744,1.81
Dewas,2008,0.3564566365701007,0.2215347300360501,0.4365525731230285,685.0223716100176,0.4476117488416381,2.08
Dewas,2010,0.4223130524975065,0.2606898117067274,0.4664769815777916,814.3785427227202,0.4065229909503599,1.8
Dewas,2011,0.5021372203476562,0.3046338803832208,0.5321775489984338,861.0858201984823,0.3495172295635735,3.23
Dewas,2012,0.3600689411876393,0.2258743533386428,0.4283963518589384,716.2062990476212,0.4557590096502324,3.25
Dewas,2013,0.3833720100482179,0.2394731011058303,0.4411155620875695,731.6810295105399,0.4420845426964271,2.3
Dewas,2014,0.4030907134568992,0.2330889292084972,0.4428166218306478,724.131880979001,0.4251910920601638,3.34
Dewas,2015,0.414736392072611,0.2447418952462078,0.4520728513616578,708.5054809890006,0.4121572979115951,4.1
Dewas,2016,0.398652339902319,0.2386681930603771,0.4578639679234214,741.3085361839835,0.4237516083811805,3.69
Dewas,2017,0.4233106422669267,0.2587229047605827,0.476518065241717,770.2299170033032,0.4147593216469314,4.1
Dewas,2018,0.3773278514925982,0.2305825692426738,0.4393134349667157,743.1895182067277,0.4416278228835899,2.38
Dewas,2019,0.3726327334483216,0.2438908429039454,0.4398825232937337,705.3454415895134,0.4544862650338055,4.36
Dewas,2020,0.4453333423203853,0.2647857466792472,0.4767167569418469,827.4385969350609,0.4026594521543437,3.41
Dewas,2021,0.399121030836409,0.2376074529508477,0.4403372028332378,749.3483512696736,0.4337288689773593,3.82
Dewas,2022,0.447955377382557,0.2673358931953483,0.4775630981891618,793.4171801867506,0.4008496278650354,3.82
Dhar,2005,0.2861731050881524,0.1722350451766944,0.3793135957563779,621.4077425018181,0.5133500496931279,1.75
Dhar,2006,0.2670461951493998,0.1591560071335861,0.3758120006815554,622.2445171632314,0.5189511765094937,2.32
Dhar,2007,0.3145486879702509,0.1883081372269835,0.4032999598997778,668.5398111230585,0.4891458071551684,2.31
Dhar,2008,0.2977764888047379,0.1877032810655615,0.3864873613049211,642.1532132109172,0.5142536494421492,2.12
Dhar,2010,0.3327410609013292,0.2028518671263571,0.4105800964909298,652.7645073987546,0.4726208318497448,2.35
Dhar,2011,0.3562282520960185,0.2337916840450078,0.4305455066569912,668.4139087302034,0.4653929951439753,2.69
Dhar,2012,0.2992078938408744,0.1908129611035012,0.3899484080902511,693.9673250000618,0.5114943010189789,3.29
Dhar,2013,0.287257708676412,0.1956755705601889,0.371126275300964,664.8101958354524,0.5272720237583685,2.5
Dhar,2014,0.375651393785102,-582392.1835483453,0.4311064236294925,720.9292596878824,0.4555611159597781,3.94
Dhar,2015,0.3496909036886793,0.217126225190836,0.4151994148960107,709.4030239149419,0.4732596547993045,3.0
Dhar,2016,0.3556337131051283,0.2114560636268284,0.4233084343930683,704.6791351422493,0.4730396615950947,3.34
Dhar,2017,0.3780398444405104,0.2312765424736954,0.4479943142612899,735.5605537277837,0.4535028777735235,3.48
Dhar,2018,0.3612925435796328,0.2236623378917103,0.4256093104481245,698.9697094241528,0.4691725541888002,3.46
Dhar,2019,0.3444804029874236,0.2110914216044784,0.4224529041517243,685.1005375712427,0.4768154496137898,3.6
Dhar,2020,0.4016201927752643,-166428.34409727078,0.4463922315880061,795.7052333333635,0.4499130055966075,5.39
Dhar,2021,0.387838439706469,739171.3615347706,0.4310790802792036,734.354833069326,0.456954970022641,5.43
Dhar,2022,0.4146392631467134,527724.318041291,0.4611521529310154,770.1180301191476,0.4368481789538773,4.73
Dindori,2005,0.4010656950075157,0.24596950151973,0.4574538416872087,695.2295014371182,0.4309279167571467,0.51
Dindori,2006,0.4154540829926908,0.2284946037940715,0.4739326367564535,736.3350533741684,0.4014305964048638,0.56
Dindori,2007,0.4151842575123734,0.227294144742994,0.467127312406567,715.0084582409518,0.4070466311932103,0.5
Dindori,2008,0.4071636456714421,0.2240052567098333,0.4699336976678275,694.276105811062,0.4016969607743892,0.63
Dindori,2010,0.4328472731052553,0.2389377776854405,0.4946770765495731,795.7538869088809,0.3761707627557858,0.58
Dindori,2011,0.4245159725667335,0.2125966729345581,0.4985072110045312,664.9341498335543,0.3670833687408212,1.1
Dindori,2012,0.4045780532365178,0.2257857034238749,0.4614295619153318,710.8855668232889,0.4072744677444758,1.5
Dindori,2013,0.4113881923752358,0.2246368425842985,0.4653533619364493,585.5900535249376,0.3994295636264249,1.61
Dindori,2014,0.4621761873371208,0.2431018559683478,0.5056008295657297,670.7884230401802,0.3622472121186874,1.28
